,Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
322,0.29259057,0.20991636,0.32140123,0.35810067,0.05678728,0.92857143,0.22222222,0.2,0.5073068,0.73061745,0.57882013,0.55076326,0.49065058,0.59839869,0.48425865,0.62025826,0.4516,0.52482206,0.39031524,0.61340336,0.55747246,0.6157832,0.71261844,0.22044246,0.53219964,0.44251756,0.38753419,0.34718455,-1,1,-1,-1
323,0.28535137,0.24959772,0.29299414,0.35751642,0.069334,0.92857143,0.11111111,0.2,0.48582384,0.70776899,0.57769186,0.54973718,0.48086973,0.58245352,0.46920643,0.59344841,0.44437234,0.52376558,0.38519603,0.59005823,0.54376292,0.60149009,0.69543925,0.21530181,0.53887622,0.42944073,0.38754398,0.33628661,-1,1,-1,-1
324,0.32630307,0.20221904,0.34422347,0.39945889,0.06138828,0.92857143,0.11111111,0.2,0.47835404,0.69592651,0.56977148,0.54100942,0.46706067,0.56956639,0.46935518,0.57827941,0.46328163,0.55580552,0.36643709,0.56661175,0.51109832,0.57617257,0.66148618,0.21840638,0.5514317,0.41506323,0.38180396,0.32888813,-1,1,-1,-1
325,0.23752587,0.1535535,0.24119453,0.30356379,0.0731159,0.92857143,0.22222222,0.2,0.44102135,0.67794647,0.56260371,0.53448933,0.4350846,0.54895035,0.45864907,0.5526683,0.44893639,0.56076955,0.35117205,0.56078055,0.49556443,0.57198783,0.64630391,0.2197534,0.54595481,0.39385569,0.38998254,0.31790899,-1,1,-1,-1
326,0.23186418,0.1569658,0.22799004,0.30111932,0.07831296,0.92857143,0.22222222,0.4,0.38756751,0.64437897,0.53410661,0.50783654,0.39107406,0.5153653,0.42336987,0.52232778,0.43020448,0.55940932,0.33342124,0.56256107,0.48083246,0.56995613,0.63315104,0.22365948,0.5423599,0.38149245,0.39038546,0.29990875,-1,1,-1,-1
327,0.24867262,0.13579891,0.21432536,0.33118122,0.06224933,0.85714286,0.33333333,0.6,0.34383298,0.62850506,0.50059331,0.47714853,0.34764699,0.49412698,0.38731836,0.49371929,0.41295692,0.54518001,0.34460122,0.54327045,0.49748872,0.55059546,0.62874957,0.23071773,0.54284792,0.37562272,0.38917398,0.30782817,-1,1,-1,-1
328,0.19899717,0.10325402,0.17292441,0.26891233,0.05889024,0.85714286,0.44444444,0.6,0.31114765,0.59780321,0.47364406,0.45434969,0.32497144,0.48090739,0.36490991,0.49986857,0.39546986,0.51576786,0.30848326,0.51394301,0.45359132,0.51358861,0.58131343,0.22839162,0.56244591,0.36767816,0.3798235,0.29746811,-1,1,-1,-1
329,0.21181896,0.07709253,0.1608538,0.29039387,0.05913967,0.85714286,0.44444444,0.6,0.29114231,0.5742613,0.4473011,0.43088966,0.31088568,0.46875378,0.34302111,0.50018942,0.38432693,0.49231077,0.28071959,0.48330553,0.41858657,0.47468652,0.53802871,0.22971243,0.57618236,0.36537851,0.37136681,0.28871873,-1,1,-1,-1
330,0.19134612,0.04458591,0.1225692,0.28213147,0.06493282,0.85714286,0.33333333,0.6,0.29967685,0.5642563,0.42697877,0.40828143,0.30799599,0.46098079,0.33316238,0.49348002,0.41180712,0.51531296,0.23198385,0.46553509,0.36214526,0.43812039,0.4845379,0.23177874,0.58577478,0.35931117,0.3638787,0.27734515,-1,1,-1,-1
331,0.26617249,0.08826617,0.20037058,0.36928626,0.05073127,0.92857143,0.22222222,0.4,0.2895235,0.53174212,0.40608368,0.38538877,0.28546358,0.43592667,0.31900313,0.47219441,0.42169958,0.50864326,0.20306937,0.44176849,0.33331309,0.40615306,0.44842807,0.22700211,0.59352889,0.35081767,0.36807554,0.26904528,-1,1,-1,-1
332,0.36633914,0.07789167,0.36960803,0.41421015,0.05003549,0.92857143,0.22222222,0.2,0.30795986,0.540091,0.41227656,0.3904455,0.29719756,0.44549141,0.33187396,0.48298281,0.43073223,0.50282536,0.18264238,0.42876232,0.30921765,0.3867595,0.42214757,0.22995512,0.59355704,0.37002369,0.37643015,0.27121123,-1,1,-1,-1
333,0.38636283,0.11196676,0.39499004,0.43848446,0.05807731,0.92857143,0.11111111,0.2,0.33441074,0.54697478,0.42662529,0.40144653,0.31421967,0.4534787,0.34650866,0.49443117,0.45198222,0.49536308,0.1676384,0.40600808,0.28830494,0.36496623,0.39461806,0.2332006,0.59359915,0.37591969,0.38689711,0.27166668,-1,1,-1,-1
334,0.44580231,0.12269906,0.47817937,0.48859392,0.07400755,0.92857143,0.11111111,0.2,0.35763167,0.54210014,0.426212,0.39870092,0.33004904,0.45828502,0.35308029,0.52070214,0.46908131,0.50278519,0.12611495,0.39690902,0.23135783,0.35488703,0.35364383,0.23432211,0.59670325,0.37404698,0.39715312,0.26122875,-1,1,-1,-1
335,0.42584375,0.18118184,0.50583776,0.44814284,0.06817729,0.92857143,0.22222222,0.2,0.36360973,0.53599992,0.41937826,0.38991782,0.32712783,0.44433806,0.34883053,0.50267437,0.48496741,0.52432424,0.12398711,0.396143,0.2294699,0.36164579,0.3506552,0.24249274,0.58489224,0.3813097,0.3936083,0.2618094,-1,1,-1,-1
336,0.41538841,0.14385663,0.51533583,0.4090172,0.06166645,0.92857143,0.22222222,0.4,0.36772463,0.53419804,0.43274502,0.40322527,0.33072204,0.44085859,0.36074678,0.4953994,0.47925034,0.52390635,0.12077374,0.39583989,0.21987419,0.37171481,0.34751411,0.24652047,0.60104264,0.36050845,0.3781141,0.24087516,-1,1,-1,-1
337,0.41120019,0.18601142,0.53594711,0.38556419,0.07192799,0.92857143,0.22222222,0.4,0.35648209,0.53467653,0.43808151,0.41129878,0.32264599,0.44219179,0.36816463,0.50789119,0.44985073,0.5025806,0.11591963,0.38584948,0.20644158,0.36444242,0.3330051,0.25403656,0.59980085,0.35865987,0.38227076,0.23574447,-1,1,-1,-1
338,0.31355542,0.20896761,0.38776995,0.32256422,0.06816546,0.92857143,0.22222222,0.4,0.34517397,0.53609361,0.43852028,0.41196701,0.31656512,0.43798457,0.36112473,0.50396623,0.43732934,0.48724322,0.12020707,0.38039658,0.21000907,0.37664888,0.33492593,0.25888875,0.5920981,0.3572952,0.38105372,0.23140256,-1,1,-1,-1
339,0.35546506,0.2695262,0.51943,0.30391893,0.07710574,0.85714286,0.33333333,0.4,0.3460614,0.52661901,0.43143955,0.40471637,0.31463172,0.43262505,0.35859063,0.50134462,0.45710417,0.49659859,0.10623104,0.3601435,0.1930859,0.36256813,0.31411183,0.25372701,0.61792677,0.32667681,0.35558126,0.22081696,-1,1,-1,-1
340,0.33818666,0.23969488,0.5035601,0.28295385,0.06416067,0.85714286,0.33333333,0.4,0.35444018,0.52449013,0.43392108,0.41028448,0.32567565,0.43772588,0.36550468,0.50126669,0.44035321,0.49429566,0.10754165,0.36247133,0.19565967,0.36017792,0.31672866,0.25099508,0.63099538,0.30701437,0.34296047,0.22012339,-1,1,-1,-1
341,0.32018446,0.28988087,0.46881501,0.27040755,0.05375605,0.92857143,0.22222222,0.4,0.36988392,0.52477955,0.45016386,0.42812065,0.34282868,0.44011742,0.38057939,0.49482362,0.42768123,0.48460248,0.12312945,0.36327209,0.2156574,0.35729719,0.33006457,0.24876614,0.62570748,0.30297961,0.34269369,0.22505678,-1,1,-1,-1
342,0.30503113,0.24932531,0.44682795,0.2544085,0.05352807,0.92857143,0.22222222,0.4,0.3843887,0.55031804,0.4602346,0.43870834,0.35328054,0.45661212,0.39345931,0.51356413,0.42603736,0.48783468,0.1352389,0.37822762,0.23061351,0.36457409,0.34528096,0.25537937,0.61869888,0.30449046,0.36299378,0.24154837,-1,1,-1,-1
343,0.26854335,0.21439486,0.32328348,0.24860122,0.04980237,0.92857143,0.22222222,0.4,0.37891681,0.55358992,0.44794899,0.42691052,0.34960585,0.45563336,0.38145585,0.52066414,0.41954318,0.4777234,0.16269357,0.39762478,0.26474253,0.3862483,0.37867518,0.25963954,0.58793489,0.32961915,0.38915449,0.27446586,-1,1,-1,-1
344,0.42256828,0.23959564,0.55035984,0.35819089,0.05865371,0.92857143,0.22222222,0.2,0.38351904,0.56621715,0.45246414,0.43129849,0.35613905,0.46300978,0.38518045,0.52077797,0.42549075,0.4765829,0.18891457,0.42162263,0.29959585,0.41783951,0.41876825,0.25650773,0.58325882,0.32858244,0.39480839,0.29245199,-1,1,-1,-1
345,0.37696267,0.31175901,0.42579701,0.36913316,0.04431599,0.85714286,0.22222222,0.4,0.40708851,0.57553086,0.4753142,0.4538001,0.38710626,0.469172,0.3978733,0.53891499,0.4325055,0.48723005,0.19955955,0.442523,0.31256328,0.44257926,0.44292401,0.25221805,0.59145248,0.3191016,0.40684491,0.30655522,-1,1,-1,-1
346,0.33092472,0.28165225,0.32611899,0.34110371,0.05821177,0.92857143,0.22222222,0.2,0.41280587,0.58165311,0.48186598,0.45989897,0.40012291,0.46886744,0.3882496,0.53882737,0.41569336,0.47041959,0.22147372,0.46159919,0.34322835,0.45833718,0.47272626,0.2520517,0.57633996,0.33001752,0.42887231,0.32684815,-1,1,-1,-1
347,0.40279074,0.31098717,0.42031174,0.41334238,0.07090641,0.92857143,0.22222222,0.4,0.39180663,0.57587947,0.47104045,0.44758995,0.38767973,0.46256273,0.36479814,0.5338719,0.42137621,0.47200899,0.22392696,0.46419343,0.36119115,0.45590363,0.47920092,0.25147938,0.56577497,0.34327564,0.44194119,0.34060745,-1,1,-1,-1
348,0.46808301,0.28438084,0.52161703,0.44895566,0.09416004,0.92857143,0.22222222,0.4,0.35416184,0.53527244,0.45599657,0.43165188,0.36219921,0.42634227,0.33850878,0.50962768,0.42786082,0.47507515,0.23515362,0.45663407,0.38183144,0.45679421,0.48512249,0.25683546,0.54759568,0.35715178,0.45071873,0.34346181,-1,1,-1,-1
349,0.45397764,0.21430455,0.58740844,0.39638697,0.11436904,0.92857143,0.22222222,0.4,0.31055163,0.49972438,0.4393292,0.41626121,0.33496228,0.39454773,0.30779075,0.48072573,0.40840813,0.45092839,0.23603348,0.42865211,0.38365302,0.43419064,0.47033041,0.25470513,0.56393328,0.34588517,0.42626562,0.32694449,-1,1,-1,-1
350,0.2957124,0.13668251,0.32336071,0.30977652,0.10596574,0.92857143,0.22222222,0.2,0.31809578,0.48402247,0.4474525,0.42219833,0.33966285,0.3840451,0.31159714,0.47473397,0.42425543,0.47193645,0.2163761,0.39621836,0.3592583,0.39956424,0.43444337,0.25233669,0.57101733,0.33762473,0.41822964,0.31418897,-1,1,-1,-1
351,0.30552862,0.15440148,0.34505609,0.31545201,0.1217694,0.92857143,0.11111111,0.2,0.30238918,0.43521417,0.42753085,0.40113828,0.32302222,0.34187459,0.29365467,0.43991249,0.43830362,0.4892584,0.21339437,0.37186472,0.35969967,0.38054936,0.41759728,0.25580863,0.55524346,0.34490716,0.41781463,0.30747042,-1,1,-1,-1
352,0.32739242,0.13106827,0.42527076,0.30666523,0.10418255,1.0,0.0,0.0,0.27489341,0.4295252,0.39779394,0.37247903,0.29393452,0.33561441,0.2751298,0.42539027,0.4372383,0.4930084,0.20224466,0.38707801,0.35730552,0.3853187,0.41815147,0.25760052,0.53165723,0.36297227,0.41890445,0.30717658,-1,1,-1,-1
353,0.32389297,0.14264662,0.40171643,0.31624596,0.08863858,1.0,0.0,0.0,0.27591261,0.43934455,0.3974188,0.37093456,0.29105986,0.3365602,0.28297355,0.42395138,0.45059851,0.5128214,0.19007146,0.40022284,0.34472219,0.39906724,0.4173272,0.25760537,0.53162831,0.35303868,0.42715806,0.30791776,-1,1,-1,-1
354,0.24459331,0.1658533,0.25744739,0.29932829,0.06510318,1.0,0.0,0.0,0.2914759,0.4567345,0.41704694,0.39043214,0.30776529,0.34070213,0.30930056,0.42513161,0.45788934,0.52748463,0.1940423,0.41369706,0.34356792,0.42356815,0.42936556,0.25890517,0.52673494,0.36378662,0.42508811,0.30477446,-1,1,-1,-1
355,0.27911963,0.20726324,0.21221077,0.37971781,0.03922109,1.0,0.0,0.0,0.32703798,0.50769399,0.44740471,0.42040969,0.33628588,0.3760571,0.34854003,0.45840101,0.44984049,0.52419641,0.18825808,0.43939905,0.34194961,0.45198016,0.44447263,0.25230147,0.53034193,0.33497259,0.44443392,0.29647856,-1,1,-1,-1
356,0.31301837,0.1842701,0.2633651,0.4124902,0.03194878,1.0,0.0,0.0,0.36063226,0.53322124,0.47825849,0.44917494,0.35961224,0.39902838,0.39159523,0.48536839,0.46336264,0.54239916,0.19605246,0.46747574,0.34959578,0.48936413,0.46974671,0.25291231,0.5058959,0.33508798,0.47315069,0.29361218,-1,1,-1,-1
357,0.3754812,0.2403682,0.35448905,0.46796894,0.02236262,0.92857143,0.11111111,0.2,0.34867737,0.54186849,0.48251843,0.45187053,0.34358313,0.39925315,0.3970091,0.47389483,0.46653543,0.53937353,0.2022866,0.5013226,0.37210221,0.51743816,0.49694702,0.25775444,0.48816935,0.34939876,0.48869072,0.29969542,-1,1,-1,-1
358,0.36898104,0.30617582,0.34693642,0.46004774,0.02162573,0.92857143,0.22222222,0.2,0.35991263,0.59982593,0.50577519,0.47236549,0.34880379,0.44511363,0.41591183,0.50768035,0.47106349,0.54917933,0.18917433,0.51719295,0.36331673,0.5267432,0.49751327,0.25543688,0.49859376,0.34919692,0.48941229,0.29681335,-1,1,-1,-1
359,0.33279301,0.25102006,0.31394211,0.41563456,0.03020128,0.85714286,0.33333333,0.2,0.35606821,0.59836719,0.5230753,0.48751675,0.34390088,0.44063463,0.42826914,0.50701155,0.47190621,0.54903371,0.20762054,0.51013068,0.38012681,0.5211395,0.50607668,0.25749599,0.50252439,0.35257417,0.49012349,0.28846649,-1,1,-1,-1
360,0.34963776,0.19122482,0.34195953,0.42965011,0.02781413,0.85714286,0.44444444,0.2,0.34625706,0.57288936,0.53002799,0.49556327,0.3318506,0.4261879,0.43544105,0.48690474,0.46288439,0.54797527,0.22135636,0.49467293,0.40383679,0.51100627,0.50626436,0.26881241,0.49052596,0.3734049,0.4841221,0.27170313,-1,1,-1,-1
361,0.27507643,0.17796975,0.34205112,0.30673795,0.03134222,0.78571429,0.55555556,0.2,0.31912269,0.54938035,0.5155172,0.48113832,0.29993422,0.40595116,0.42220246,0.4760544,0.46162613,0.55220008,0.20498853,0.47216162,0.38312774,0.4858149,0.47987234,0.26362911,0.50787919,0.3553401,0.46840429,0.25506904,-1,1,-1,-1
362,0.26166196,0.12694878,0.2906584,0.30527445,0.02962609,0.78571429,0.66666667,0.0,0.30986058,0.53997359,0.50028894,0.46622602,0.29031752,0.40302846,0.40599712,0.44831417,0.46192417,0.56207583,0.18760697,0.44400997,0.35653717,0.44277763,0.44516676,0.26137444,0.53552933,0.37342423,0.44133815,0.26501683,-1,1,-1,-1
363,0.20914725,0.08092421,0.27945169,0.18652425,0.03094472,0.78571429,0.55555556,0.2,0.31168779,0.53895607,0.50035818,0.46529018,0.29152836,0.4030429,0.40065558,0.42529301,0.46508528,0.5641529,0.17953618,0.42997959,0.35745318,0.41612989,0.42960893,0.26210759,0.54063331,0.38547439,0.44041473,0.28150997,-1,1,-1,-1
364,0.21945159,0.10463602,0.20846605,0.24302251,0.0346035,0.85714286,0.44444444,0.2,0.31070759,0.54582244,0.49629613,0.46372719,0.29850402,0.41150754,0.39288229,0.43544726,0.4567495,0.56187199,0.17868703,0.41695034,0.35866918,0.40642953,0.42056039,0.26613843,0.55108158,0.39572468,0.42357778,0.28496462,-1,1,-1,-1
365,0.19420394,0.13319525,0.20001506,0.19853442,0.03389941,0.78571429,0.44444444,0.4,0.30310684,0.53352963,0.49463067,0.46629926,0.302429,0.40488188,0.38722246,0.43462037,0.43365462,0.54515387,0.18817224,0.41126816,0.36538592,0.39934148,0.4215701,0.27109461,0.55364494,0.4049012,0.4177121,0.29864353,-1,1,-1,-1
366,0.19345438,0.12976063,0.19781751,0.19617853,0.04963205,0.85714286,0.44444444,0.4,0.29401868,0.52837934,0.48552409,0.46154172,0.30161296,0.40687541,0.37459497,0.43914097,0.4086725,0.53150267,0.17912586,0.39924736,0.35126768,0.38644582,0.40501006,0.27305466,0.56430458,0.41511639,0.40088806,0.30903904,-1,1,-1,-1
367,0.19035184,0.11976319,0.18365529,0.19721581,0.06160102,0.85714286,0.33333333,0.6,0.30190711,0.55440456,0.49079065,0.46833184,0.31556637,0.42676257,0.38016543,0.45432504,0.39998515,0.52200102,0.16439164,0.39046125,0.32769698,0.363601,0.38906312,0.25560362,0.59659237,0.41456295,0.37356079,0.31610143,-1,1,-1,-1
368,0.25201423,0.16689759,0.35271403,0.15124753,0.07833721,0.92857143,0.22222222,0.4,0.30101337,0.54406262,0.46732562,0.44581336,0.30960709,0.41966144,0.3600818,0.44714265,0.39314563,0.49822143,0.17372272,0.39473317,0.34076888,0.36263794,0.39797913,0.25764273,0.58894118,0.42026545,0.38242609,0.31606384,-1,1,-1,-1
369,0.19715436,0.20546355,0.26011663,0.13693836,0.07592912,0.92857143,0.22222222,0.4,0.28083762,0.51161289,0.43981027,0.41931489,0.28590461,0.39300564,0.33395304,0.43656364,0.39452754,0.48279298,0.18563387,0.39275864,0.35719232,0.35960996,0.40514181,0.2616234,0.57726259,0.42476569,0.38042757,0.30548966,-1,1,-1,-1
370,0.18122147,0.17415523,0.29112913,0.10592995,0.07080266,0.92857143,0.22222222,0.2,0.26284496,0.48753941,0.41013824,0.39289395,0.27054009,0.37545135,0.30761795,0.43088515,0.38341249,0.46493413,0.18941713,0.39785777,0.35599178,0.3610739,0.40896397,0.26213838,0.58380303,0.42851158,0.36529999,0.29176148,-1,1,-1,-1
371,0.18065054,0.18590831,0.28546609,0.11345855,0.06339899,0.92857143,0.11111111,0.2,0.25389176,0.46329993,0.38063976,0.36447728,0.25345628,0.35494611,0.28997019,0.41140381,0.38323528,0.45847398,0.19019065,0.40371188,0.34372122,0.36748505,0.41064184,0.26053233,0.58440809,0.42162869,0.36653041,0.27942832,-1,1,-1,-1
372,0.2866427,0.28095506,0.3846568,0.24305586,0.04989661,1.0,0.0,0.0,0.24879742,0.43822178,0.35644517,0.34080894,0.24086371,0.3345406,0.27558543,0.38784341,0.38433343,0.44632619,0.18516845,0.40616659,0.33561516,0.36767984,0.40753654,0.25950863,0.5875365,0.41164444,0.36704199,0.25767456,-1,1,-1,-1
373,0.165859,0.34153998,0.196098,0.5573164,0.03854247,1.0,0.0,0.0,0.27363281,0.41028667,0.3625182,0.34533506,0.25643557,0.31928926,0.28786786,0.37225819,0.40266401,0.43336271,0.19849021,0.42690444,0.35160952,0.39134262,0.43291809,0.25692482,0.55856564,0.42551635,0.39063728,0.24961889,-1,1,-1,-1
374,0.5076781,0.119599,0.56029161,0.150815,0.01884935,1.0,0.0,0.0,0.26213667,0.3764727,0.33323284,0.3171728,0.24561558,0.29844847,0.26059438,0.36613647,0.40816541,0.41927497,0.20818903,0.43027979,0.35760907,0.40153698,0.44021044,0.26590263,0.51877416,0.42710421,0.41887534,0.23489064,-1,1,-1,-1
375,0.165859,0.119599,0.63871594,0.150815,0.01461482,1.0,0.0,0.0,0.28227826,0.38853298,0.35207657,0.33776294,0.27228904,0.31892747,0.27861894,0.37998631,0.403463,0.42076798,0.20404488,0.44394242,0.3497578,0.40937793,0.44211002,0.26987773,0.50200779,0.43938037,0.4370533,0.24600238,-1,1,-1,-1
376,0.165859,0.119599,0.196098,0.150815,0.01864308,1.0,0.0,0.0,0.30081078,0.40830056,0.38306814,0.36938493,0.29599774,0.33851201,0.30953103,0.39243933,0.39873871,0.42913401,0.19571977,0.45824802,0.3408406,0.4258248,0.44748915,0.26260395,0.48828016,0.44564595,0.44807593,0.24776102,-1,1,-1,-1
377,0.165859,0.119599,0.66121394,0.150815,0.01835551,1.0,0.0,0.0,0.32084397,0.45434507,0.42157792,0.40691506,0.31812243,0.37407529,0.34645247,0.42385948,0.39880245,0.4408663,0.1896893,0.46545004,0.33486626,0.43623334,0.45110651,0.25409431,0.488055,0.46186309,0.45049169,0.27911204,-1,1,-1,-1
378,0.4986516,0.3466126,0.62593973,0.46726548,0.01467106,1.0,0.0,0.0,0.34711582,0.4654171,0.44050529,0.4252347,0.34462834,0.39003466,0.36638327,0.43859837,0.39897639,0.45183919,0.18636198,0.46581334,0.33542136,0.4349531,0.45216924,0.24631938,0.48857095,0.46983604,0.4558408,0.30392573,-1,1,-1,-1
379,0.31684578,0.16096697,0.45137816,0.23574844,0.06131444,1.0,0.0,0.0,0.35911556,0.47396375,0.45765472,0.44183172,0.35583621,0.40440036,0.38073048,0.45349628,0.39729304,0.44718251,0.18414649,0.48566327,0.34328456,0.45482986,0.46553366,0.2466733,0.46597387,0.49244142,0.46854662,0.31971615,-1,1,-1,-1
380,0.32924354,0.17238918,0.43348527,0.24855447,0.11537802,1.0,0.0,0.0,0.36886731,0.50792506,0.44916368,0.43104925,0.35750957,0.42358921,0.37707492,0.47954057,0.40507066,0.48723549,0.16486083,0.46656137,0.31992102,0.43161585,0.43703583,0.24675741,0.47738065,0.47489316,0.46843287,0.3362794,-1,1,-1,-1
381,0.30469382,0.14109307,0.41175575,0.19785447,0.11549128,1.0,0.0,0.0,0.35598495,0.50587416,0.44799642,0.42763234,0.34103041,0.4185526,0.37248249,0.47393728,0.39968183,0.49486221,0.1595038,0.46938952,0.31844758,0.43304227,0.43679296,0.242268,0.50307379,0.45965136,0.45512064,0.34620127,-1,1,-1,-1
382,0.2948393,0.15012121,0.33315238,0.24476242,0.11511256,1.0,0.0,0.0,0.32950146,0.48210933,0.43465632,0.4133912,0.31689267,0.39410268,0.36000798,0.45392944,0.40327729,0.50200912,0.15610728,0.44965442,0.31182394,0.41842308,0.42383692,0.23761958,0.52318854,0.45028947,0.43390688,0.34421194,-1,1,-1,-1
383,0.30507202,0.12395494,0.38920095,0.23230388,0.11831129,0.92857143,0.11111111,0.2,0.30357144,0.46204665,0.40452963,0.38280449,0.29560499,0.37336945,0.3266092,0.44212008,0.40563896,0.50283968,0.15331102,0.43766335,0.30122216,0.40980447,0.41193307,0.24144306,0.53072758,0.44475666,0.42407456,0.34827503,-1,1,-1,-1
384,0.26608181,0.08948273,0.32510318,0.21527493,0.12489134,0.92857143,0.22222222,0.2,0.29094101,0.41560998,0.37142993,0.34959209,0.28526164,0.34553904,0.2940984,0.42421844,0.41229009,0.51291241,0.16059917,0.43190132,0.30971409,0.401957,0.41110744,0.2489838,0.51940311,0.44071088,0.42824079,0.32453556,-1,1,-1,-1
385,0.18925678,0.05160978,0.17191243,0.1805133,0.08338906,0.92857143,0.22222222,0.4,0.27057825,0.40560219,0.37423055,0.35096426,0.26742988,0.33711926,0.28880825,0.41912481,0.40740204,0.50337382,0.1624886,0.42542482,0.31447362,0.39388482,0.40888362,0.24861094,0.51115841,0.44126009,0.42842764,0.3148733,-1,1,-1,-1
386,0.14687759,0.06539609,0.16461703,0.1282664,0.0401782,0.92857143,0.22222222,0.4,0.25349224,0.39291829,0.3606206,0.33633284,0.25619157,0.3193751,0.26981591,0.40520625,0.40689958,0.50870565,0.15970253,0.40419723,0.30562825,0.36728076,0.39373998,0.23968009,0.52374328,0.42979866,0.41842955,0.30934409,-1,1,-1,-1
387,0.11784162,0.06059704,0.07694259,0.16290692,0.04490749,0.92857143,0.22222222,0.4,0.22244159,0.37348436,0.36538166,0.34342642,0.24497186,0.3033131,0.26221184,0.39019443,0.38274689,0.47071135,0.17627647,0.4033688,0.32219599,0.37147075,0.40641957,0.24057384,0.53171219,0.42419197,0.40354506,0.28452728,-1,1,-1,-1
388,0.10039746,0.07462289,0.08348612,0.13547485,0.05057969,0.92857143,0.22222222,0.2,0.27178538,0.39432937,0.40206202,0.37883187,0.2931429,0.33846321,0.30352871,0.41607167,0.41281128,0.49965972,0.18358404,0.40276111,0.32252063,0.37815894,0.40848678,0.24965504,0.51428005,0.4448019,0.41752935,0.29921383,-1,1,-1,-1
389,0.09827719,0.07178435,0.08880896,0.11691186,0.05229812,0.92857143,0.11111111,0.2,0.297397,0.39751396,0.40163056,0.37686047,0.31394719,0.34392397,0.30478046,0.41500589,0.42616561,0.50666521,0.19417782,0.40947923,0.33338643,0.39549293,0.42013089,0.25816112,0.49222722,0.4719209,0.42509024,0.31104591,-1,1,-1,-1
390,0.0942701,0.07485018,0.0700193,0.13649737,0.05040146,1.0,0.0,0.0,0.32495024,0.4220796,0.42511613,0.39733666,0.33592247,0.36430402,0.32541823,0.42966109,0.45521792,0.53402052,0.19194483,0.39155442,0.3401324,0.37486034,0.41099574,0.24688954,0.49276284,0.47700608,0.42975158,0.31499171,-1,1,-1,-1
